onset	duration	trial_type	value	sample	story	story_uid	sound_id	kind	start	sound	phoneme	word	sequence_id	condition	word_index	speech_rate	voice	pronounced
12.439	0.0	sound	1291	12439	The_Black_Willow	3	0	sound	0	stimuli/audio/The_Black_Willow_0.0.wav	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.439	0.05	phoneme	1	12439	The_Black_Willow	3	0	phoneme	0	stimuli/audio/The_Black_Willow_0.wav	dh_B	n/a	0	sentence	0	205	Samantha	1
12.439	0.08	word	1292	12439	The_Black_Willow	3	0	word	0	stimuli/audio/The_Black_Willow_0.wav	n/a	The	0	sentence	0	205	Samantha	1
12.489	0.03	phoneme	2	12489	The_Black_Willow	3	0	phoneme	0.05	stimuli/audio/The_Black_Willow_0.wav	ah_E	n/a	0	sentence	0	205	Samantha	1
12.519	0.0699999999999999	phoneme	3	12519	The_Black_Willow	3	0	phoneme	0.08	stimuli/audio/The_Black_Willow_0.wav	b_B	n/a	0	sentence	1	205	Samantha	1
12.519	0.31	word	1293	12519	The_Black_Willow	3	0	word	0.08	stimuli/audio/The_Black_Willow_0.wav	n/a	Black	0	sentence	1	205	Samantha	1
12.589	0.06	phoneme	4	12589	The_Black_Willow	3	0	phoneme	0.15	stimuli/audio/The_Black_Willow_0.wav	l_I	n/a	0	sentence	1	205	Samantha	1
12.649	0.09	phoneme	5	12649	The_Black_Willow	3	0	phoneme	0.21	stimuli/audio/The_Black_Willow_0.wav	ae_I	n/a	0	sentence	1	205	Samantha	1
12.739	0.09	phoneme	6	12739	The_Black_Willow	3	0	phoneme	0.3	stimuli/audio/The_Black_Willow_0.wav	k_E	n/a	0	sentence	1	205	Samantha	1
12.829	0.06	phoneme	7	12829	The_Black_Willow	3	0	phoneme	0.39	stimuli/audio/The_Black_Willow_0.wav	w_B	n/a	0	sentence	2	205	Samantha	1
12.829	0.4	word	1294	12829	The_Black_Willow	3	0	word	0.39	stimuli/audio/The_Black_Willow_0.wav	n/a	Willow	0	sentence	2	205	Samantha	1
12.889	0.08	phoneme	8	12889	The_Black_Willow	3	0	phoneme	0.45	stimuli/audio/The_Black_Willow_0.wav	ih_I	n/a	0	sentence	2	205	Samantha	1
12.969	0.0799999999999999	phoneme	9	12969	The_Black_Willow	3	0	phoneme	0.53	stimuli/audio/The_Black_Willow_0.wav	l_I	n/a	0	sentence	2	205	Samantha	1
13.049	0.18	phoneme	10	13049	The_Black_Willow	3	0	phoneme	0.61	stimuli/audio/The_Black_Willow_0.wav	ow_E	n/a	0	sentence	2	205	Samantha	1
13.729	0.1299999999999999	phoneme	11	13729	The_Black_Willow	3	0	phoneme	1.29	stimuli/audio/The_Black_Willow_0.wav	ae_B	n/a	1	sentence	0	205	Samantha	1
13.729	0.29	word	1295	13729	The_Black_Willow	3	0	word	1.29	stimuli/audio/The_Black_Willow_0.wav	n/a	Allan	1	sentence	0	205	Samantha	1
13.859	0.05	phoneme	12	13859	The_Black_Willow	3	0	phoneme	1.42	stimuli/audio/The_Black_Willow_0.wav	l_I	n/a	1	sentence	0	205	Samantha	1
13.909	0.05	phoneme	13	13909	The_Black_Willow	3	0	phoneme	1.47	stimuli/audio/The_Black_Willow_0.wav	ah_I	n/a	1	sentence	0	205	Samantha	1
13.959	0.06	phoneme	14	13959	The_Black_Willow	3	0	phoneme	1.52	stimuli/audio/The_Black_Willow_0.wav	n_E	n/a	1	sentence	0	205	Samantha	1
14.019	0.0899999999999998	phoneme	15	14019	The_Black_Willow	3	0	phoneme	1.58	stimuli/audio/The_Black_Willow_0.wav	s_B	n/a	1	sentence	1	205	Samantha	1
14.019	0.24	word	1296	14019	The_Black_Willow	3	0	word	1.58	stimuli/audio/The_Black_Willow_0.wav	n/a	sat	1	sentence	1	205	Samantha	1
14.109	0.09	phoneme	16	14109	The_Black_Willow	3	0	phoneme	1.67	stimuli/audio/The_Black_Willow_0.wav	ae_I	n/a	1	sentence	1	205	Samantha	1
14.199	0.06	phoneme	17	14199	The_Black_Willow	3	0	phoneme	1.76	stimuli/audio/The_Black_Willow_0.wav	t_E	n/a	1	sentence	1	205	Samantha	1
14.259	0.0599999999999998	phoneme	18	14259	The_Black_Willow	3	0	phoneme	1.82	stimuli/audio/The_Black_Willow_0.wav	d_B	n/a	1	sentence	2	205	Samantha	1
14.259	0.2199999999999999	word	1297	14259	The_Black_Willow	3	0	word	1.82	stimuli/audio/The_Black_Willow_0.wav	n/a	down	1	sentence	2	205	Samantha	1
14.319	0.1100000000000001	phoneme	19	14319	The_Black_Willow	3	0	phoneme	1.88	stimuli/audio/The_Black_Willow_0.wav	aw_I	n/a	1	sentence	2	205	Samantha	1
14.429	0.05	phoneme	20	14429	The_Black_Willow	3	0	phoneme	1.99	stimuli/audio/The_Black_Willow_0.wav	n_E	n/a	1	sentence	2	205	Samantha	1
14.479	0.0699999999999998	phoneme	360	14479	The_Black_Willow	3	0	phoneme	2.04	stimuli/audio/The_Black_Willow_0.wav	ae_B	n/a	1	sentence	3	205	Samantha	1
14.479	0.0899999999999998	word	1397	14479	The_Black_Willow	3	0	word	2.04	stimuli/audio/The_Black_Willow_0.wav	n/a	at	1	sentence	3	205	Samantha	1
14.549	0.02	phoneme	361	14549	The_Black_Willow	3	0	phoneme	2.11	stimuli/audio/The_Black_Willow_0.wav	t_E	n/a	1	sentence	3	205	Samantha	1
14.569	0.0300000000000002	phoneme	362	14569	The_Black_Willow	3	0	phoneme	2.13	stimuli/audio/The_Black_Willow_0.wav	hh_B	n/a	1	sentence	4	205	Samantha	1
14.569	0.1400000000000001	word	1398	14569	The_Black_Willow	3	0	word	2.13	stimuli/audio/The_Black_Willow_0.wav	n/a	his	1	sentence	4	205	Samantha	1
14.599	0.0499999999999998	phoneme	363	14599	The_Black_Willow	3	0	phoneme	2.16	stimuli/audio/The_Black_Willow_0.wav	ih_I	n/a	1	sentence	4	205	Samantha	1
14.649	0.06	phoneme	364	14649	The_Black_Willow	3	0	phoneme	2.21	stimuli/audio/The_Black_Willow_0.wav	z_E	n/a	1	sentence	4	205	Samantha	1
14.709	0.08	phoneme	365	14709	The_Black_Willow	3	0	phoneme	2.27	stimuli/audio/The_Black_Willow_0.wav	d_B	n/a	1	sentence	5	205	Samantha	1
14.709	0.2799999999999998	word	1399	14709	The_Black_Willow	3	0	word	2.27	stimuli/audio/The_Black_Willow_0.wav	n/a	desk	1	sentence	5	205	Samantha	1
14.789	0.06	phoneme	366	14789	The_Black_Willow	3	0	phoneme	2.35	stimuli/audio/The_Black_Willow_0.wav	eh_I	n/a	1	sentence	5	205	Samantha	1
14.849	0.08	phoneme	367	14849	The_Black_Willow	3	0	phoneme	2.41	stimuli/audio/The_Black_Willow_0.wav	s_I	n/a	1	sentence	5	205	Samantha	1
14.929	0.0599999999999996	phoneme	368	14929	The_Black_Willow	3	0	phoneme	2.49	stimuli/audio/The_Black_Willow_0.wav	k_E	n/a	1	sentence	5	205	Samantha	1
14.989	0.0500000000000002	phoneme	369	14989	The_Black_Willow	3	0	phoneme	2.55	stimuli/audio/The_Black_Willow_0.wav	ah_B	n/a	1	sentence	6	205	Samantha	1
14.989	0.1	word	1400	14989	The_Black_Willow	3	0	word	2.55	stimuli/audio/The_Black_Willow_0.wav	n/a	and	1	sentence	6	205	Samantha	1
15.039	0.0099999999999997	phoneme	370	15039	The_Black_Willow	3	0	phoneme	2.6	stimuli/audio/The_Black_Willow_0.wav	n_I	n/a	1	sentence	6	205	Samantha	1
15.049	0.04	phoneme	371	15049	The_Black_Willow	3	0	phoneme	2.61	stimuli/audio/The_Black_Willow_0.wav	d_E	n/a	1	sentence	6	205	Samantha	1
15.089	0.04	phoneme	372	15089	The_Black_Willow	3	0	phoneme	2.65	stimuli/audio/The_Black_Willow_0.wav	p_B	n/a	1	sentence	7	205	Samantha	1
15.089	0.2099999999999999	word	1401	15089	The_Black_Willow	3	0	word	2.65	stimuli/audio/The_Black_Willow_0.wav	n/a	pulled	1	sentence	7	205	Samantha	1
15.129	0.0699999999999998	phoneme	373	15129	The_Black_Willow	3	0	phoneme	2.69	stimuli/audio/The_Black_Willow_0.wav	uh_I	n/a	1	sentence	7	205	Samantha	1
