onset	duration	trial_type	value	sample	story	story_uid	sound_id	kind	start	sound	phoneme	word	sequence_id	condition	word_index	speech_rate	voice	pronounced
10.761	0.0	sound	1291	10761	The_Black_Willow	3	0	sound	0	stimuli/audio/The_Black_Willow_0.0.wav	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.761	0.05	phoneme	1	10761	The_Black_Willow	3	0	phoneme	0	stimuli/audio/The_Black_Willow_0.wav	dh_B	n/a	0	sentence	0	205	Samantha	1
10.761	0.08	word	1292	10761	The_Black_Willow	3	0	word	0	stimuli/audio/The_Black_Willow_0.wav	n/a	The	0	sentence	0	205	Samantha	1
10.811	0.03	phoneme	2	10811	The_Black_Willow	3	0	phoneme	0.05	stimuli/audio/The_Black_Willow_0.wav	ah_E	n/a	0	sentence	0	205	Samantha	1
10.841	0.0699999999999999	phoneme	3	10841	The_Black_Willow	3	0	phoneme	0.08	stimuli/audio/The_Black_Willow_0.wav	b_B	n/a	0	sentence	1	205	Samantha	1
10.841	0.31	word	1293	10841	The_Black_Willow	3	0	word	0.08	stimuli/audio/The_Black_Willow_0.wav	n/a	Black	0	sentence	1	205	Samantha	1
10.911	0.06	phoneme	4	10911	The_Black_Willow	3	0	phoneme	0.15	stimuli/audio/The_Black_Willow_0.wav	l_I	n/a	0	sentence	1	205	Samantha	1
10.971	0.09	phoneme	5	10971	The_Black_Willow	3	0	phoneme	0.21	stimuli/audio/The_Black_Willow_0.wav	ae_I	n/a	0	sentence	1	205	Samantha	1
11.061	0.09	phoneme	6	11061	The_Black_Willow	3	0	phoneme	0.3	stimuli/audio/The_Black_Willow_0.wav	k_E	n/a	0	sentence	1	205	Samantha	1
11.151	0.06	phoneme	7	11151	The_Black_Willow	3	0	phoneme	0.39	stimuli/audio/The_Black_Willow_0.wav	w_B	n/a	0	sentence	2	205	Samantha	1
11.151	0.4	word	1294	11151	The_Black_Willow	3	0	word	0.39	stimuli/audio/The_Black_Willow_0.wav	n/a	Willow	0	sentence	2	205	Samantha	1
11.211	0.08	phoneme	8	11211	The_Black_Willow	3	0	phoneme	0.45	stimuli/audio/The_Black_Willow_0.wav	ih_I	n/a	0	sentence	2	205	Samantha	1
11.291	0.0799999999999999	phoneme	9	11291	The_Black_Willow	3	0	phoneme	0.53	stimuli/audio/The_Black_Willow_0.wav	l_I	n/a	0	sentence	2	205	Samantha	1
11.371	0.18	phoneme	10	11371	The_Black_Willow	3	0	phoneme	0.61	stimuli/audio/The_Black_Willow_0.wav	ow_E	n/a	0	sentence	2	205	Samantha	1
12.051	0.1299999999999999	phoneme	11	12051	The_Black_Willow	3	0	phoneme	1.29	stimuli/audio/The_Black_Willow_0.wav	ae_B	n/a	1	sentence	0	205	Samantha	1
12.051	0.29	word	1295	12051	The_Black_Willow	3	0	word	1.29	stimuli/audio/The_Black_Willow_0.wav	n/a	Allan	1	sentence	0	205	Samantha	1
12.181	0.05	phoneme	12	12181	The_Black_Willow	3	0	phoneme	1.42	stimuli/audio/The_Black_Willow_0.wav	l_I	n/a	1	sentence	0	205	Samantha	1
12.231	0.05	phoneme	13	12231	The_Black_Willow	3	0	phoneme	1.47	stimuli/audio/The_Black_Willow_0.wav	ah_I	n/a	1	sentence	0	205	Samantha	1
12.281	0.06	phoneme	14	12281	The_Black_Willow	3	0	phoneme	1.52	stimuli/audio/The_Black_Willow_0.wav	n_E	n/a	1	sentence	0	205	Samantha	1
12.341	0.0899999999999998	phoneme	15	12341	The_Black_Willow	3	0	phoneme	1.58	stimuli/audio/The_Black_Willow_0.wav	s_B	n/a	1	sentence	1	205	Samantha	1
12.341	0.24	word	1296	12341	The_Black_Willow	3	0	word	1.58	stimuli/audio/The_Black_Willow_0.wav	n/a	sat	1	sentence	1	205	Samantha	1
12.431	0.09	phoneme	16	12431	The_Black_Willow	3	0	phoneme	1.67	stimuli/audio/The_Black_Willow_0.wav	ae_I	n/a	1	sentence	1	205	Samantha	1
12.521	0.06	phoneme	17	12521	The_Black_Willow	3	0	phoneme	1.76	stimuli/audio/The_Black_Willow_0.wav	t_E	n/a	1	sentence	1	205	Samantha	1
12.581	0.0599999999999998	phoneme	18	12581	The_Black_Willow	3	0	phoneme	1.82	stimuli/audio/The_Black_Willow_0.wav	d_B	n/a	1	sentence	2	205	Samantha	1
12.581	0.2199999999999999	word	1297	12581	The_Black_Willow	3	0	word	1.82	stimuli/audio/The_Black_Willow_0.wav	n/a	down	1	sentence	2	205	Samantha	1
12.641	0.1100000000000001	phoneme	19	12641	The_Black_Willow	3	0	phoneme	1.88	stimuli/audio/The_Black_Willow_0.wav	aw_I	n/a	1	sentence	2	205	Samantha	1
12.751	0.05	phoneme	20	12751	The_Black_Willow	3	0	phoneme	1.99	stimuli/audio/The_Black_Willow_0.wav	n_E	n/a	1	sentence	2	205	Samantha	1
12.801	0.0699999999999998	phoneme	360	12801	The_Black_Willow	3	0	phoneme	2.04	stimuli/audio/The_Black_Willow_0.wav	ae_B	n/a	1	sentence	3	205	Samantha	1
12.801	0.0899999999999998	word	1397	12801	The_Black_Willow	3	0	word	2.04	stimuli/audio/The_Black_Willow_0.wav	n/a	at	1	sentence	3	205	Samantha	1
12.871	0.02	phoneme	361	12871	The_Black_Willow	3	0	phoneme	2.11	stimuli/audio/The_Black_Willow_0.wav	t_E	n/a	1	sentence	3	205	Samantha	1
12.891	0.0300000000000002	phoneme	362	12891	The_Black_Willow	3	0	phoneme	2.13	stimuli/audio/The_Black_Willow_0.wav	hh_B	n/a	1	sentence	4	205	Samantha	1
12.891	0.1400000000000001	word	1398	12891	The_Black_Willow	3	0	word	2.13	stimuli/audio/The_Black_Willow_0.wav	n/a	his	1	sentence	4	205	Samantha	1
12.921	0.0499999999999998	phoneme	363	12921	The_Black_Willow	3	0	phoneme	2.16	stimuli/audio/The_Black_Willow_0.wav	ih_I	n/a	1	sentence	4	205	Samantha	1
12.971	0.06	phoneme	364	12971	The_Black_Willow	3	0	phoneme	2.21	stimuli/audio/The_Black_Willow_0.wav	z_E	n/a	1	sentence	4	205	Samantha	1
13.031	0.08	phoneme	365	13031	The_Black_Willow	3	0	phoneme	2.27	stimuli/audio/The_Black_Willow_0.wav	d_B	n/a	1	sentence	5	205	Samantha	1
13.031	0.2799999999999998	word	1399	13031	The_Black_Willow	3	0	word	2.27	stimuli/audio/The_Black_Willow_0.wav	n/a	desk	1	sentence	5	205	Samantha	1
13.111	0.06	phoneme	366	13111	The_Black_Willow	3	0	phoneme	2.35	stimuli/audio/The_Black_Willow_0.wav	eh_I	n/a	1	sentence	5	205	Samantha	1
13.171	0.08	phoneme	367	13171	The_Black_Willow	3	0	phoneme	2.41	stimuli/audio/The_Black_Willow_0.wav	s_I	n/a	1	sentence	5	205	Samantha	1
13.251	0.0599999999999996	phoneme	368	13251	The_Black_Willow	3	0	phoneme	2.49	stimuli/audio/The_Black_Willow_0.wav	k_E	n/a	1	sentence	5	205	Samantha	1
13.311	0.0500000000000002	phoneme	369	13311	The_Black_Willow	3	0	phoneme	2.55	stimuli/audio/The_Black_Willow_0.wav	ah_B	n/a	1	sentence	6	205	Samantha	1
13.311	0.1	word	1400	13311	The_Black_Willow	3	0	word	2.55	stimuli/audio/The_Black_Willow_0.wav	n/a	and	1	sentence	6	205	Samantha	1
13.361	0.0099999999999997	phoneme	370	13361	The_Black_Willow	3	0	phoneme	2.6	stimuli/audio/The_Black_Willow_0.wav	n_I	n/a	1	sentence	6	205	Samantha	1
13.371	0.04	phoneme	371	13371	The_Black_Willow	3	0	phoneme	2.61	stimuli/audio/The_Black_Willow_0.wav	d_E	n/a	1	sentence	6	205	Samantha	1
13.411	0.04	phoneme	372	13411	The_Black_Willow	3	0	phoneme	2.65	stimuli/audio/The_Black_Willow_0.wav	p_B	n/a	1	sentence	7	205	Samantha	1
13.411	0.2099999999999999	word	1401	13411	The_Black_Willow	3	0	word	2.65	stimuli/audio/The_Black_Willow_0.wav	n/a	pulled	1	sentence	7	205	Samantha	1
13.451	0.0699999999999998	phoneme	373	13451	The_Black_Willow	3	0	phoneme	2.69	stimuli/audio/The_Black_Willow_0.wav	uh_I	n/a	1	sentence	7	205	Samantha	1
13.521	0.04	phoneme	374	13521	The_Black_Willow	3	0	phoneme	2.76	stimuli/audio/The_Black_Willow_0.wav	l_I	n/a	1	sentence	7	205	Samantha	1
13.561	0.06	phoneme	375	13561	The_Black_Willow	3	0	phoneme	2.8	stimuli/audio/The_Black_Willow_0.wav	d_E	n/a	1	sentence	7	205	Samantha	1
13.621	0.0100000000000002	phoneme	376	13621	The_Black_Willow	3	0	phoneme	2.86	stimuli/audio/The_Black_Willow_0.wav	dh_B	n/a	1	sentence	8	205	Samantha	1
13.621	0.0900000000000003	word	1402	13621	The_Black_Willow	3	0	word	2.86	stimuli/audio/The_Black_Willow_0.wav	n/a	the	1	sentence	8	205	Samantha	1
13.631	0.08	phoneme	377	13631	The_Black_Willow	3	0	phoneme	2.87	stimuli/audio/The_Black_Willow_0.wav	ah_E	n/a	1	sentence	8	205	Samantha	1
13.711	0.1399999999999996	phoneme	378	13711	The_Black_Willow	3	0	phoneme	2.95	stimuli/audio/The_Black_Willow_0.wav	ch_B	n/a	1	sentence	9	205	Samantha	1
13.711	0.29	word	1403	13711	The_Black_Willow	3	0	word	2.95	stimuli/audio/The_Black_Willow_0.wav	n/a	chair	1	sentence	9	205	Samantha	1
13.851	0.0900000000000003	phoneme	507	13851	The_Black_Willow	3	0	phoneme	3.09	stimuli/audio/The_Black_Willow_0.wav	eh_I	n/a	1	sentence	9	205	Samantha	1
13.941	0.06	phoneme	508	13941	The_Black_Willow	3	0	phoneme	3.18	stimuli/audio/The_Black_Willow_0.wav	r_E	n/a	1	sentence	9	205	Samantha	1
14.001	0.0499999999999998	phoneme	509	14001	The_Black_Willow	3	0	phoneme	3.24	stimuli/audio/The_Black_Willow_0.wav	ih_B	n/a	1	sentence	10	205	Samantha	1
14.001	0.1099999999999998	word	1436	14001	The_Black_Willow	3	0	word	3.24	stimuli/audio/The_Black_Willow_0.wav	n/a	in	1	sentence	10	205	Samantha	1
14.051	0.06	phoneme	510	14051	The_Black_Willow	3	0	phoneme	3.29	stimuli/audio/The_Black_Willow_0.wav	n_E	n/a	1	sentence	10	205	Samantha	1
14.111	0.0699999999999998	phoneme	511	14111	The_Black_Willow	3	0	phoneme	3.35	stimuli/audio/The_Black_Willow_0.wav	k_B	n/a	1	sentence	11	205	Samantha	1
14.111	0.3999999999999999	word	1437	14111	The_Black_Willow	3	0	word	3.35	stimuli/audio/The_Black_Willow_0.wav	n/a	close	1	sentence	11	205	Samantha	1
14.181	0.0700000000000002	phoneme	512	14181	The_Black_Willow	3	0	phoneme	3.42	stimuli/audio/The_Black_Willow_0.wav	l_I	n/a	1	sentence	11	205	Samantha	1
14.251	0.1299999999999999	phoneme	513	14251	The_Black_Willow	3	0	phoneme	3.49	stimuli/audio/The_Black_Willow_0.wav	ow_I	n/a	1	sentence	11	205	Samantha	1
14.381	0.1299999999999999	phoneme	514	14381	The_Black_Willow	3	0	phoneme	3.62	stimuli/audio/The_Black_Willow_0.wav	z_E	n/a	1	sentence	11	205	Samantha	1
14.941	0.0899999999999998	phoneme	641	14941	The_Black_Willow	3	0	phoneme	4.18	stimuli/audio/The_Black_Willow_0.wav	l_B	n/a	2	word_list	0	205	Samantha	1
14.941	0.3200000000000003	word	1469	14941	The_Black_Willow	3	0	word	4.18	stimuli/audio/The_Black_Willow_0.wav	n/a	legs	2	word_list	0	205	Samantha	1
15.031	0.08	phoneme	642	15031	The_Black_Willow	3	0	phoneme	4.27	stimuli/audio/The_Black_Willow_0.wav	eh_I	n/a	2	word_list	0	205	Samantha	1
15.111	0.0700000000000002	phoneme	643	15111	The_Black_Willow	3	0	phoneme	4.35	stimuli/audio/The_Black_Willow_0.wav	g_I	n/a	2	word_list	0	205	Samantha	1
15.181	0.08	phoneme	644	15181	The_Black_Willow	3	0	phoneme	4.42	stimuli/audio/The_Black_Willow_0.wav	z_E	n/a	2	word_list	0	205	Samantha	1
