onset	duration	trial_type	value	sample	story	story_uid	sound_id	kind	start	sound	phoneme	word	sequence_id	condition	word_index	speech_rate	voice	pronounced
22.799	0.0	sound	976	22799	cable_spool_fort	1	0	sound	0	stimuli/audio/cable_spool_fort_0.0.wav	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.799	0.05	phoneme	1	22799	cable_spool_fort	1	0	phoneme	0	stimuli/audio/cable_spool_fort_0.wav	dh_B	n/a	0	sentence	0	160	Ava	1
22.799	0.13	word	977	22799	cable_spool_fort	1	0	word	0	stimuli/audio/cable_spool_fort_0.wav	n/a	The	0	sentence	0	160	Ava	1
22.849	0.08	phoneme	2	22849	cable_spool_fort	1	0	phoneme	0.05	stimuli/audio/cable_spool_fort_0.wav	ah_E	n/a	0	sentence	0	160	Ava	1
22.929	0.15	phoneme	3	22929	cable_spool_fort	1	0	phoneme	0.13	stimuli/audio/cable_spool_fort_0.wav	k_B	n/a	0	sentence	1	160	Ava	1
22.929	0.48	word	978	22929	cable_spool_fort	1	0	word	0.13	stimuli/audio/cable_spool_fort_0.wav	n/a	Cable	0	sentence	1	160	Ava	1
23.079	0.1399999999999999	phoneme	4	23079	cable_spool_fort	1	0	phoneme	0.28	stimuli/audio/cable_spool_fort_0.wav	ey_I	n/a	0	sentence	1	160	Ava	1
23.219	0.02	phoneme	5	23219	cable_spool_fort	1	0	phoneme	0.42	stimuli/audio/cable_spool_fort_0.wav	b_I	n/a	0	sentence	1	160	Ava	1
23.239	0.07	phoneme	6	23239	cable_spool_fort	1	0	phoneme	0.44	stimuli/audio/cable_spool_fort_0.wav	ah_I	n/a	0	sentence	1	160	Ava	1
23.309	0.0999999999999999	phoneme	7	23309	cable_spool_fort	1	0	phoneme	0.51	stimuli/audio/cable_spool_fort_0.wav	l_E	n/a	0	sentence	1	160	Ava	1
23.819	0.1199999999999998	phoneme	8	23819	cable_spool_fort	1	0	phoneme	1.02	stimuli/audio/cable_spool_fort_0.wav	f_B	n/a	0	sentence	3	160	Ava	1
23.819	0.4199999999999999	word	979	23819	cable_spool_fort	1	0	word	1.02	stimuli/audio/cable_spool_fort_0.wav	n/a	Fort	0	sentence	3	160	Ava	1
23.939	0.1200000000000001	phoneme	9	23939	cable_spool_fort	1	0	phoneme	1.14	stimuli/audio/cable_spool_fort_0.wav	ao_I	n/a	0	sentence	3	160	Ava	1
24.059	0.07	phoneme	10	24059	cable_spool_fort	1	0	phoneme	1.26	stimuli/audio/cable_spool_fort_0.wav	r_I	n/a	0	sentence	3	160	Ava	1
24.129	0.1099999999999998	phoneme	11	24129	cable_spool_fort	1	0	phoneme	1.33	stimuli/audio/cable_spool_fort_0.wav	t_E	n/a	0	sentence	3	160	Ava	1
24.269	0.08	phoneme	12	24269	cable_spool_fort	1	0	phoneme	1.47	stimuli/audio/cable_spool_fort_0.wav	b_B	n/a	0	sentence	4	160	Ava	1
24.269	0.2299999999999999	word	980	24269	cable_spool_fort	1	0	word	1.47	stimuli/audio/cable_spool_fort_0.wav	n/a	by	0	sentence	4	160	Ava	1
24.349	0.1499999999999999	phoneme	13	24349	cable_spool_fort	1	0	phoneme	1.55	stimuli/audio/cable_spool_fort_0.wav	ay_E	n/a	0	sentence	4	160	Ava	1
24.499	0.08	phoneme	14	24499	cable_spool_fort	1	0	phoneme	1.7	stimuli/audio/cable_spool_fort_0.wav	b_B	n/a	0	sentence	5	160	Ava	1
24.499	0.25	word	981	24499	cable_spool_fort	1	0	word	1.7	stimuli/audio/cable_spool_fort_0.wav	n/a	Bill	0	sentence	5	160	Ava	1
24.579	0.09	phoneme	15	24579	cable_spool_fort	1	0	phoneme	1.78	stimuli/audio/cable_spool_fort_0.wav	ih_I	n/a	0	sentence	5	160	Ava	1
24.669	0.0799999999999998	phoneme	16	24669	cable_spool_fort	1	0	phoneme	1.87	stimuli/audio/cable_spool_fort_0.wav	l_E	n/a	0	sentence	5	160	Ava	1
24.749	0.09	phoneme	17	24749	cable_spool_fort	1	0	phoneme	1.95	stimuli/audio/cable_spool_fort_0.wav	g_B	n/a	0	sentence	6	160	Ava	1
24.749	0.5999999999999999	word	982	24749	cable_spool_fort	1	0	word	1.95	stimuli/audio/cable_spool_fort_0.wav	n/a	Glover	0	sentence	6	160	Ava	1
24.839	0.1299999999999999	phoneme	114	24839	cable_spool_fort	1	0	phoneme	2.04	stimuli/audio/cable_spool_fort_0.wav	l_I	n/a	0	sentence	6	160	Ava	1
24.969	0.0500000000000002	phoneme	115	24969	cable_spool_fort	1	0	phoneme	2.17	stimuli/audio/cable_spool_fort_0.wav	ah_I	n/a	0	sentence	6	160	Ava	1
25.019	0.0899999999999998	phoneme	116	25019	cable_spool_fort	1	0	phoneme	2.22	stimuli/audio/cable_spool_fort_0.wav	v_I	n/a	0	sentence	6	160	Ava	1
25.109	0.2399999999999997	phoneme	117	25109	cable_spool_fort	1	0	phoneme	2.31	stimuli/audio/cable_spool_fort_0.wav	er_E	n/a	0	sentence	6	160	Ava	1
25.919	0.1399999999999996	phoneme	221	25919	cable_spool_fort	1	0	phoneme	3.12	stimuli/audio/cable_spool_fort_0.wav	hh_B	n/a	1	sentence	0	160	Ava	1
25.919	0.52	word	1048	25919	cable_spool_fort	1	0	word	3.12	stimuli/audio/cable_spool_fort_0.wav	n/a	Hey	1	sentence	0	160	Ava	1
26.059	0.3800000000000003	phoneme	222	26059	cable_spool_fort	1	0	phoneme	3.26	stimuli/audio/cable_spool_fort_0.wav	ey_E	n/a	1	sentence	0	160	Ava	1
26.679	0.1200000000000001	phoneme	223	26679	cable_spool_fort	1	0	phoneme	3.88	stimuli/audio/cable_spool_fort_0.wav	r_B	n/a	1	sentence	1	160	Ava	1
26.679	0.5499999999999998	word	1049	26679	cable_spool_fort	1	0	word	3.88	stimuli/audio/cable_spool_fort_0.wav	n/a	Roy	1	sentence	1	160	Ava	1
26.799	0.4299999999999997	phoneme	335	26799	cable_spool_fort	1	0	phoneme	4	stimuli/audio/cable_spool_fort_0.wav	oy_E	n/a	1	sentence	1	160	Ava	1
29.219	0.08	phoneme	550	29219	cable_spool_fort	1	0	phoneme	6.42	stimuli/audio/cable_spool_fort_0.wav	w_B	n/a	2	sentence	0	205	Allison	1
29.219	0.2199999999999997	word	1149	29219	cable_spool_fort	1	0	word	6.42	stimuli/audio/cable_spool_fort_0.wav	n/a	What	2	sentence	0	205	Allison	1
29.299	0.04	phoneme	551	29299	cable_spool_fort	1	0	phoneme	6.5	stimuli/audio/cable_spool_fort_0.wav	ah_I	n/a	2	sentence	0	205	Allison	1
29.339	0.0999999999999996	phoneme	552	29339	cable_spool_fort	1	0	phoneme	6.54	stimuli/audio/cable_spool_fort_0.wav	t_E	n/a	2	sentence	0	205	Allison	1
30.039	0.1200000000000001	phoneme	657	30039	cable_spool_fort	1	0	phoneme	7.24	stimuli/audio/cable_spool_fort_0.wav	y_B	n/a	3	sentence	0	190	Samantha	1
30.039	0.2099999999999999	word	1182	30039	cable_spool_fort	1	0	word	7.24	stimuli/audio/cable_spool_fort_0.wav	n/a	You	3	sentence	0	190	Samantha	1
30.159	0.0899999999999998	phoneme	658	30159	cable_spool_fort	1	0	phoneme	7.36	stimuli/audio/cable_spool_fort_0.wav	uw_E	n/a	3	sentence	0	190	Samantha	1
30.249	0.0699999999999994	phoneme	659	30249	cable_spool_fort	1	0	phoneme	7.45	stimuli/audio/cable_spool_fort_0.wav	s_B	n/a	3	sentence	1	190	Samantha	1
30.249	0.3899999999999997	word	1183	30249	cable_spool_fort	1	0	word	7.45	stimuli/audio/cable_spool_fort_0.wav	n/a	suck	3	sentence	1	190	Samantha	1
30.319	0.1700000000000008	phoneme	660	30319	cable_spool_fort	1	0	phoneme	7.52	stimuli/audio/cable_spool_fort_0.wav	ah_I	n/a	3	sentence	1	190	Samantha	1
30.489	0.1499999999999994	phoneme	661	30489	cable_spool_fort	1	0	phoneme	7.69	stimuli/audio/cable_spool_fort_0.wav	k_E	n/a	3	sentence	1	190	Samantha	1
30.799	0.1300000000000007	phoneme	757	30799	cable_spool_fort	1	0	phoneme	8	stimuli/audio/cable_spool_fort_0.wav	ch_B	n/a	3	sentence	2	190	Samantha	1
30.799	0.3100000000000005	word	1212	30799	cable_spool_fort	1	0	word	8	stimuli/audio/cable_spool_fort_0.wav	n/a	Chad	3	sentence	2	190	Samantha	1
30.929	0.0999999999999996	phoneme	758	30929	cable_spool_fort	1	0	phoneme	8.13	stimuli/audio/cable_spool_fort_0.wav	ae_I	n/a	3	sentence	2	190	Samantha	1
31.029	0.08	phoneme	759	31029	cable_spool_fort	1	0	phoneme	8.23	stimuli/audio/cable_spool_fort_0.wav	d_E	n/a	3	sentence	2	190	Samantha	1
31.109	0.0999999999999996	phoneme	760	31109	cable_spool_fort	1	0	phoneme	8.31	stimuli/audio/cable_spool_fort_0.wav	s_B	n/a	3	sentence	3	190	Samantha	1
31.109	0.3600000000000012	word	1213	31109	cable_spool_fort	1	0	word	8.31	stimuli/audio/cable_spool_fort_0.wav	n/a	said	3	sentence	3	190	Samantha	1
